Date,MKT-RF,SMB,HML,RMW,CMA,MOM,LowVol,RF
2021-02-04,0.012431,0.00277,0.004953,0.008764,0.002938,-0.000731,-0.001278,4e-06
2021-02-05,-0.013678,0.004328,-0.001143,-0.007255,0.003312,-0.002593,-0.001465,4e-06
2021-02-08,0.025038,0.002825,-0.003921,-0.005274,-0.001703,-0.007742,-0.001921,3e-06
2021-02-09,0.013649,-0.005338,-0.007933,0.001546,0.000518,0.003073,0.003029,3e-06
2021-02-10,-0.011537,0.001936,-0.001113,-0.002125,-0.000975,-0.003939,0.002387,4e-06
2021-02-11,-0.014779,-0.008,0.00411,0.000951,-0.000983,0.003365,0.002434,5e-06
2021-02-12,-0.000172,0.003267,0.012571,-6.2e-05,0.008629,-0.008274,0.006952,4e-06
2021-02-15,-0.013777,-0.000909,-0.001388,0.002638,-0.003431,0.001495,0.000607,5e-06
2021-02-16,0.013172,-0.007551,0.005692,0.005658,0.002355,0.002872,0.005054,4e-06
2021-02-17,-0.02244,-0.00879,-0.002185,-0.001873,-0.002045,-0.003124,0.001044,3e-06
2021-02-18,-0.019399,-0.002172,0.007614,0.001283,0.006917,-0.011067,0.005462,3e-06
2021-02-19,0.002302,-0.001635,-0.002932,0.008724,0.000168,0.012924,0.006316,5e-06
2021-02-22,-0.008729,-0.000696,0.002496,0.000382,0.003096,0.016421,-0.003817,4e-06
2021-02-23,-0.006415,-0.006828,-2e-05,-0.000552,0.002461,0.003527,-0.001822,4e-06
2021-02-24,-0.007883,0.007121,0.003264,0.005671,-0.000469,0.008099,0.001833,2e-06
2021-02-25,-0.002422,0.008543,-0.002432,0.001939,-0.006465,0.02012,0.006112,5e-06
2021-02-26,0.002559,-0.008225,0.001745,-0.003699,-0.004473,-0.011508,0.000136,3e-06
2021-03-01,-0.009212,-0.004606,0.000491,0.00621,0.008954,0.000344,0.001734,3e-06
2021-03-02,0.01022,-0.004976,0.005706,-0.002702,0.006051,-0.012702,-0.003416,4e-06
2021-03-03,-0.00895,-0.00239,-0.010786,-0.001434,-0.003682,0.006282,0.003808,5e-06
2021-03-04,0.028747,0.002478,-0.00848,-0.000995,-0.001883,0.029791,0.000769,4e-06
2021-03-05,0.016086,-0.001226,0.005805,0.004357,-0.001534,-0.007996,0.00949,4e-06
2021-03-08,0.009154,0.003867,0.004765,0.002323,-0.000269,0.004777,-0.005388,3e-06
2021-03-09,0.000563,0.005533,-0.002416,0.003385,-0.001549,-0.008652,-0.004831,3e-06
2021-03-10,0.004775,0.00536,0.001391,0.000754,0.003387,0.00516,0.003944,4e-06
2021-03-11,0.000206,0.009874,-0.004521,-0.011001,0.000444,0.007941,-0.011663,3e-06
2021-03-12,-0.014947,-0.006665,-0.024417,-0.009441,-0.00945,0.012976,-0.006618,5e-06
2021-03-15,0.002113,0.007731,-0.006997,-0.00314,-0.000693,-0.007939,-0.002164,5e-06
2021-03-16,-0.008448,0.007947,-0.002405,0.003146,-0.004935,0.010952,-0.004518,4e-06
2021-03-17,-0.0014,0.005968,-0.001335,0.003261,0.000895,0.007419,0.007305,3e-06
2021-03-18,-0.012076,0.006289,0.009688,-0.002175,-0.001758,-0.009226,0.001187,3e-06
2021-03-19,-0.006121,-0.003819,0.002469,-0.002909,-0.004322,-0.001401,0.001428,4e-06
2021-03-22,-0.025026,0.003037,-0.0081,0.003677,0.001936,0.000893,0.006801,5e-06
2021-03-23,-0.016269,-0.008975,0.004176,0.00331,0.002407,-0.007841,-0.002414,4e-06
2021-03-24,0.006927,0.001858,0.007028,-0.009049,-0.000572,-0.006441,-0.005959,5e-06
2021-03-25,-0.029835,-0.003414,-0.001208,0.001578,-0.001658,0.002661,-0.011986,3e-06
2021-03-26,0.018111,0.004748,0.005142,-0.006607,-0.003462,0.009008,0.000398,5e-06
2021-03-29,-0.010825,-0.004336,-0.007765,0.001388,-0.00288,-0.003005,-0.004893,4e-06
2021-03-30,0.008468,-0.003555,-0.002493,0.000776,0.004866,0.006018,-0.001635,3e-06
2021-03-31,-0.00522,-0.002659,-0.006973,-0.00142,-0.005921,-0.004925,0.009413,4e-06
2021-04-01,0.006384,-0.005113,-0.001475,0.005832,0.006071,-0.01088,-0.005516,4e-06
2021-04-02,-0.009829,0.009724,-0.005501,-0.004733,-0.004394,0.012937,-0.001021,4e-06
2021-04-05,0.002814,-0.004407,-0.008642,-0.002843,0.005265,-0.00342,0.001127,3e-06
2021-04-06,0.009996,0.002954,-0.002192,-0.001695,-0.006449,0.011157,-0.009445,5e-06
2021-04-07,0.021824,-0.002573,0.005603,8e-06,0.000788,0.004874,0.002073,4e-06
2021-04-08,-0.000998,0.003964,0.000927,0.001266,-0.002672,-0.020318,0.0043,4e-06
2021-04-09,0.013853,0.004757,-0.001557,-0.008675,-0.000822,-0.006406,-0.007516,4e-06
2021-04-12,-0.008754,-0.001539,0.00256,0.002154,0.004633,-0.001649,-0.001836,3e-06
2021-04-13,0.000652,0.000308,0.006841,-0.001744,-0.000979,-0.004619,-0.008864,4e-06
2021-04-14,-0.017461,-0.005176,0.012116,-0.001354,-0.001116,-0.004492,0.001919,4e-06
2021-04-15,-0.008005,-0.009601,-0.000913,0.002892,0.005662,-0.014425,0.006625,4e-06
2021-04-16,0.018919,0.001598,-0.000554,0.001333,0.002696,-0.002892,-0.003851,2e-06
2021-04-19,0.011305,0.010111,0.010735,-0.001827,0.000753,-0.006982,0.001424,4e-06
2021-04-20,-0.028478,0.000509,-0.002984,-0.008299,-0.004218,0.009263,-0.000433,2e-06
2021-04-21,-0.009674,-0.001373,-0.00506,-0.007608,-0.001145,0.000734,-0.00821,3e-06
2021-04-22,0.023669,-0.006629,-0.005381,-0.002004,0.000121,0.001226,-0.007562,3e-06
2021-04-23,-0.01454,0.001348,0.002479,-0.0024,-0.00204,-0.008986,0.002314,4e-06
2021-04-26,0.023604,0.001575,0.006931,0.003086,0.003371,-0.002035,0.00016,4e-06
2021-04-27,0.00626,-0.005022,-5e-06,0.004675,0.006976,0.005226,-0.002207,4e-06
2021-04-28,-0.006925,-0.002475,0.006104,0.007265,-3.1e-05,-0.011201,0.007505,5e-06
2021-04-29,-0.00897,-0.001745,0.000378,0.007782,0.002574,-0.003446,0.015928,4e-06
2021-04-30,-0.003628,-0.002884,0.001497,0.001122,-0.003442,0.003005,0.002956,4e-06
2021-05-03,0.004139,0.007782,0.008097,-0.001701,-0.001673,-0.001526,-0.010951,3e-06
2021-05-04,0.004501,0.006693,-0.011285,-0.003968,-0.001277,0.005286,-0.003599,3e-06
2021-05-05,0.004508,0.007986,0.002354,-0.002946,-0.001535,-0.005985,-0.006414,5e-06
2021-05-06,-0.017263,-0.007349,0.006143,0.004239,0.003413,-0.002024,0.000584,4e-06
2021-05-07,0.006409,0.005364,0.005747,0.000246,-0.001359,0.004624,-0.012598,5e-06
2021-05-10,-0.003235,-0.001599,0.0056,0.007347,0.007052,0.015033,-0.005366,3e-06
2021-05-11,0.019487,-0.00132,-0.004222,0.004711,-0.000999,0.015509,-0.003537,5e-06
2021-05-12,0.008325,-0.003489,-0.001658,-0.000964,-0.001952,-0.000725,0.002068,4e-06
2021-05-13,0.000956,0.001993,-0.009515,-0.000385,0.00016,0.00544,0.001384,4e-06
2021-05-14,-0.011953,-0.003129,-0.003491,0.000476,-0.001169,-0.004638,0.002763,4e-06
2021-05-17,0.009116,0.001135,-0.01554,-0.007082,-0.006039,0.009853,-0.002908,6e-06
2021-05-18,-0.004942,0.002228,-0.000764,0.00346,0.000484,0.01881,0.000252,4e-06
2021-05-19,0.006209,-0.001387,-0.012362,0.000187,0.001649,0.00443,-0.002896,4e-06
2021-05-20,-0.003064,-0.004778,-0.002907,0.000688,-0.001558,-0.002601,0.000217,3e-06
2021-05-21,-0.00304,-0.001719,-0.014036,-0.002325,-0.004515,0.000447,-5.7e-05,4e-06
2021-05-24,-0.011522,-0.003958,-0.002977,0.004116,0.001307,0.002077,-0.001008,4e-06
2021-05-25,0.028668,0.006813,0.003068,-0.001685,-0.005541,0.010277,0.00196,3e-06
2021-05-26,-0.009045,-0.002518,-0.002944,0.000844,-0.000666,-0.011935,0.002725,5e-06
2021-05-27,1e-05,-0.004235,0.008301,0.000906,0.004023,0.008998,0.007638,2e-06
2021-05-28,0.016547,0.000369,-0.008126,0.000769,-0.003721,0.011802,0.000914,4e-06
2021-05-31,-0.004533,-0.002209,0.012665,0.001224,0.005479,-0.011706,-0.001961,3e-06
2021-06-01,-0.00242,0.005773,-0.000795,-0.002641,-0.002083,0.004799,-0.002695,3e-06
2021-06-02,-0.00923,-0.014468,-0.002453,0.001367,-0.002159,-0.004111,0.002383,5e-06
2021-06-03,-0.002647,-0.00148,0.007067,0.00044,0.011657,-0.011688,0.024513,4e-06
2021-06-04,-0.009557,0.006176,0.004341,-0.000388,0.002948,-0.003322,0.004807,2e-06
2021-06-07,0.00974,0.00605,0.000605,-0.006788,0.001247,0.009993,-0.003955,3e-06
2021-06-08,-0.007804,0.000735,0.011239,0.003329,0.004297,-0.028289,-0.002455,4e-06
2021-06-09,0.002288,0.010282,0.005253,-0.002489,-7.9e-05,0.00213,0.0055,4e-06
2021-06-10,-0.005345,-0.004895,-0.007797,-0.003769,-0.001696,-0.014705,-0.003837,5e-06
2021-06-11,-0.006076,0.000597,0.00095,-0.002732,-0.000212,-0.001045,-0.001124,5e-06
2021-06-14,-0.011394,0.00204,0.006368,0.003079,-0.001596,-0.001711,-0.007135,4e-06
2021-06-15,0.013544,-0.002864,-0.001053,0.004484,0.00179,-0.006929,0.005232,6e-06
2021-06-16,0.024265,0.006193,0.004657,-0.002795,-0.003563,-0.010668,0.000748,3e-06
2021-06-17,-0.00032,-0.003567,-0.002161,0.005276,0.005047,0.001517,0.011959,4e-06
2021-06-18,0.013726,-0.005009,0.002408,-0.000184,-0.004762,-0.000975,0.001861,5e-06
2021-06-21,0.003435,0.003184,0.013533,0.002668,0.006553,0.001329,-0.001817,3e-06
2021-06-22,-0.006812,0.002922,-0.004106,0.002408,0.001967,-0.009825,0.001221,5e-06
2021-06-23,0.004384,-0.007296,-0.000798,-0.005341,-0.000825,-0.010018,-0.007398,4e-06
2021-06-24,0.007851,0.002045,-0.00114,0.000895,-0.003707,0.014379,-0.006649,4e-06
2021-06-25,0.009481,0.005776,0.010342,-0.003077,-0.00464,-0.00377,0.000576,5e-06
2021-06-28,0.000293,-0.00632,0.005502,0.003232,0.003646,-0.000435,-0.001667,4e-06
2021-06-29,0.003339,-0.001784,0.00599,0.00217,0.001085,0.003742,-0.004956,3e-06
2021-06-30,0.005388,-0.003481,-0.010847,8.3e-05,-0.004898,0.005836,0.005838,3e-06
2021-07-01,-0.009708,-0.004864,-0.006547,-0.009673,-0.001433,0.008007,-0.004734,5e-06
2021-07-02,0.003062,-0.00033,-0.0043,0.003294,-0.00187,0.007715,-0.002528,5e-06
2021-07-05,0.01296,0.006681,0.008608,-0.001687,0.001188,-0.003202,0.009956,2e-06
2021-07-06,-0.017424,0.009534,0.009549,0.002917,0.004047,-0.007843,-0.002934,4e-06
2021-07-07,-0.00366,-0.00744,-0.006209,-0.007795,-0.004878,-0.002223,-0.004353,5e-06
2021-07-08,-0.0044,0.004829,5.9e-05,-0.004603,-0.008672,-0.016235,0.003494,4e-06
2021-07-09,-0.013755,-0.003969,-0.001813,-0.00238,-0.002358,0.004386,-0.003792,5e-06
2021-07-12,-0.01727,0.002966,-0.00626,0.004226,-0.000267,-0.003563,0.002519,5e-06
2021-07-13,-0.009245,0.000309,0.000792,0.001208,0.000332,0.00203,0.006899,4e-06
2021-07-14,-0.020607,0.002674,-0.006879,-0.003753,-0.006083,0.025124,0.00145,5e-06
2021-07-15,-0.011985,-0.001142,-0.010206,0.00175,-0.001979,0.002177,-0.002117,3e-06
2021-07-16,0.001572,0.005831,-0.001981,-0.000174,-0.000565,0.016392,-0.010237,3e-06
2021-07-19,0.003809,-0.001097,0.001482,-0.003471,-0.000727,0.001539,-0.00345,3e-06
2021-07-20,-0.004229,0.01418,-0.000987,-0.008152,-7.4e-05,0.006051,-0.005343,4e-06
2021-07-21,0.015892,-0.006019,0.004009,0.003293,0.000816,0.002016,0.007146,4e-06
2021-07-22,0.0187,0.002457,0.00425,-0.005087,0.005906,-0.004069,0.003536,4e-06
2021-07-23,-0.002011,-0.005213,-0.007034,-0.008696,-0.002625,0.004546,0.001974,4e-06
2021-07-26,0.022171,-6.8e-05,0.003949,0.004223,0.003923,0.003874,-0.00309,5e-06
2021-07-27,-0.006674,0.008296,0.007461,-1.3e-05,0.003882,-0.006458,-0.003277,5e-06
2021-07-28,0.011929,0.001777,0.004246,-0.004483,-0.001734,-0.012629,-0.002974,5e-06
2021-07-29,0.017266,0.00522,0.002723,-0.001762,0.005687,-0.006219,0.007596,5e-06
2021-07-30,-0.014691,0.006054,-0.003341,0.001815,0.007528,0.003565,-0.00655,3e-06
2021-08-02,-0.005909,0.000874,0.002587,0.003488,0.000881,0.009804,-0.006786,4e-06
2021-08-03,-0.001986,0.007946,0.00055,-0.000473,0.007264,0.00311,-0.005851,4e-06
2021-08-04,0.018881,-0.006745,0.001273,0.000756,0.000842,-0.007723,0.003054,4e-06
2021-08-05,0.02268,-0.010683,0.01136,0.004917,0.011454,0.001821,0.0069,5e-06
2021-08-06,-0.007372,-0.00062,-0.002484,-0.001496,0.000826,-0.00643,0.001852,3e-06
2021-08-09,0.004794,-0.0013,-0.000205,0.001742,0.001469,-0.002883,-0.007137,4e-06
2021-08-10,-0.010033,-0.004964,0.000331,-0.004455,-0.004559,-0.007115,0.004511,5e-06
2021-08-11,-0.022146,-0.003354,-0.006565,-0.0048,-0.004193,-0.002732,0.001618,3e-06
2021-08-12,-0.018019,0.008764,0.002608,-0.006987,0.004461,-0.0103,0.005335,4e-06
2021-08-13,-0.007463,-0.000765,0.006994,0.00387,0.00723,0.00456,-0.002096,4e-06
2021-08-16,0.007684,0.002269,0.000475,-0.002814,-0.006301,0.002849,-0.004778,3e-06
2021-08-17,-0.002506,0.002284,-0.005015,-0.001227,-0.00317,0.004309,-0.001478,4e-06
2021-08-18,-0.004053,0.005921,0.004239,-0.005704,-0.005793,-0.001014,-0.002146,4e-06
2021-08-19,-0.011857,0.000415,-0.001656,-0.000533,0.000584,0.001789,-0.007332,4e-06
2021-08-20,-0.008133,-0.000439,0.005361,-0.010966,-0.004577,-0.011825,-0.007458,5e-06
2021-08-23,-0.00433,0.001201,0.000914,-0.002094,-0.000357,0.009221,-0.002198,2e-06
2021-08-24,0.009042,0.0044,0.011273,0.00039,0.001378,-0.02091,0.003645,4e-06
2021-08-25,-0.012128,0.003916,-0.004537,0.000704,0.004434,-0.001114,-0.002686,3e-06
2021-08-26,-0.005408,0.005554,0.00704,-0.00757,-0.002654,-0.0,-0.000928,4e-06
2021-08-27,-0.00609,-0.003338,-0.003171,-0.001399,-0.00121,0.013933,0.001648,4e-06
2021-08-30,-0.009267,0.004521,0.003715,-0.002122,-0.00471,0.013144,0.004062,3e-06
2021-08-31,-0.001336,-0.009353,0.002075,0.006044,0.006385,0.000411,-0.003533,4e-06
2021-09-01,-0.010467,-0.002748,0.007891,0.003069,0.005859,-0.002434,0.003534,4e-06
2021-09-02,0.003598,0.000602,-0.005131,-0.010679,-0.005799,-0.00393,-0.009006,4e-06
2021-09-03,-0.000988,-0.000944,0.006146,0.001033,0.01182,-0.000697,0.013292,4e-06
2021-09-06,0.004976,0.00047,-0.005905,-0.004116,-0.003186,0.005018,-0.010998,4e-06
2021-09-07,-0.00383,0.001382,-0.004486,-0.00268,-0.001352,0.006655,-0.001738,3e-06
2021-09-08,0.015726,-0.001714,0.003576,0.000137,0.00038,-0.013456,0.000948,5e-06
2021-09-09,-0.015363,0.000322,0.000933,-0.003553,0.000479,-0.011367,-4.7e-05,3e-06
2021-09-10,-0.00984,0.000614,-0.01328,0.001261,-0.000409,0.000593,0.001922,3e-06
2021-09-13,-0.018697,-0.009775,-0.000172,0.005118,0.008916,-0.010522,0.010419,2e-06
2021-09-14,0.014912,-0.005207,-0.007082,-0.004705,-0.002434,0.002714,-0.010018,3e-06
2021-09-15,-0.009382,-0.005185,-0.010526,-0.006082,-0.004955,0.001696,0.001364,5e-06
2021-09-16,0.016075,0.000317,0.000136,-0.003021,-0.006329,0.002487,0.004958,4e-06
2021-09-17,0.001019,0.004327,0.00899,0.001607,-0.000259,-0.009059,-0.001544,4e-06
2021-09-20,0.000312,4.1e-05,0.004704,0.008049,0.000642,0.008371,0.004687,5e-06
2021-09-21,0.019811,0.008433,-0.000859,-0.000319,-0.001181,0.013925,0.000834,6e-06
2021-09-22,-0.007206,0.006704,-0.003366,-0.000308,-0.003075,0.00198,-0.000641,2e-06
2021-09-23,-0.024589,0.000922,-0.001552,0.002097,-0.002686,-0.006075,0.004412,3e-06
2021-09-24,0.004751,-0.004215,-0.007009,0.005549,-0.000626,0.007227,0.001349,5e-06
2021-09-27,-0.018623,0.011411,-0.00425,-0.000147,-0.004753,-0.000698,0.006703,4e-06
2021-09-28,-0.009341,0.006689,-0.005407,0.00337,-0.001895,0.001742,-0.004972,4e-06
2021-09-29,-0.008308,-0.001117,0.003505,0.001226,0.003758,6.6e-05,0.003787,4e-06
2021-09-30,0.004855,-0.006486,0.002762,0.004717,0.002018,0.008,0.008175,4e-06
2021-10-01,-0.011602,-0.001364,-0.007105,-0.003694,-0.00184,-0.007211,0.008748,3e-06
2021-10-04,0.006299,-0.004755,-0.003539,-0.002143,0.001242,-0.000805,0.004454,5e-06
2021-10-05,-0.012465,-0.000462,0.000515,0.003013,0.001437,-0.009086,0.004749,4e-06
2021-10-06,-0.015269,0.011642,0.00354,-0.010744,-0.002278,0.002342,-0.010631,5e-06
2021-10-07,0.002086,0.004581,0.009237,-0.001174,-0.003241,-0.006405,0.008191,4e-06
2021-10-08,-0.004103,0.005357,-0.000316,-0.005351,0.005517,0.006717,0.001323,3e-06
2021-10-11,-0.020032,0.005527,0.004593,-0.002545,-0.002742,0.008522,-0.00129,4e-06
2021-10-12,-0.00084,-0.001528,0.006234,0.003837,0.0069,0.001719,0.008171,3e-06
2021-10-13,-0.016917,-0.005917,-0.00572,-0.006882,-0.005442,-0.003302,-0.006639,4e-06
2021-10-14,0.006181,0.007054,0.004507,0.003521,0.002457,-0.002383,0.002688,3e-06
2021-10-15,-0.022804,0.000827,0.00933,-0.00246,0.003421,0.003568,-0.001829,3e-06
2021-10-18,0.002967,0.002491,-0.003324,0.005525,0.003766,0.016101,-0.00215,4e-06
2021-10-19,-0.003449,0.004398,-0.005923,-0.010974,0.001234,0.002343,-0.008103,3e-06
2021-10-20,-0.017701,-0.007965,-0.005727,-0.001289,-0.001864,-0.002761,-0.003205,4e-06
2021-10-21,0.003318,-0.004559,-0.005744,-0.007397,-5.4e-05,-0.001137,0.007808,4e-06
2021-10-22,0.032299,-0.009271,0.007737,0.003143,0.001897,-0.015269,0.008043,5e-06
2021-10-25,0.008215,0.005956,-0.003685,0.002476,-0.002864,0.006173,-0.002483,3e-06
2021-10-26,0.030758,0.000599,0.008201,0.004545,0.006016,-0.002644,0.014313,3e-06
2021-10-27,-0.022556,0.00338,-0.000608,0.001601,-0.000355,0.003228,0.001016,4e-06
2021-10-28,-0.001024,-0.006885,0.001433,-0.003173,0.002953,-0.005482,0.001191,4e-06
2021-10-29,0.008231,-0.012228,-0.008472,-0.007257,-0.003088,-0.0055,0.001637,4e-06
2021-11-01,0.007721,0.001165,-0.006271,0.002598,0.002182,-0.003388,-0.001549,4e-06
2021-11-02,0.023923,1.3e-05,-0.011795,0.001142,-0.001652,0.014414,0.009054,3e-06
2021-11-03,0.004932,0.001297,0.001755,-0.006096,0.001787,-0.006638,-0.001338,5e-06
2021-11-04,-0.019751,-0.004017,-0.0004,0.004507,0.002261,0.00056,0.001293,4e-06
2021-11-05,-0.005653,-0.003084,0.005607,0.001476,9.9e-05,0.014042,-0.0097,4e-06
2021-11-08,-0.003195,0.000489,0.007541,0.003137,0.0064,0.005143,0.003008,4e-06
2021-11-09,-0.0033,-0.000617,0.002369,0.005162,0.00653,-0.002323,0.001241,4e-06
2021-11-10,-0.006037,0.000603,0.001727,-7.4e-05,0.00364,0.003561,-0.008472,4e-06
2021-11-11,0.005202,0.000237,-0.009639,0.008733,-0.002157,-5.2e-05,-0.003372,4e-06
2021-11-12,-0.007037,0.003454,0.006514,0.002168,-0.000837,0.004732,0.00363,4e-06
2021-11-15,0.010197,-0.001408,0.002883,0.006795,0.001541,-0.017648,0.000353,4e-06
2021-11-16,0.023142,0.000142,0.007054,0.00482,0.003859,-0.001076,0.00694,3e-06
2021-11-17,-0.004558,0.002009,0.000836,-2.1e-05,-0.000354,0.013326,-0.011045,3e-06
2021-11-18,0.00721,0.004013,-0.009905,-0.004481,-0.005522,0.002729,-0.004925,3e-06
2021-11-19,-0.011714,0.002612,0.003619,0.001832,-0.001143,0.003918,-0.007469,5e-06
2021-11-22,-0.012645,0.006087,-0.00286,-0.008498,0.001474,0.01659,-0.007634,5e-06
2021-11-23,0.01301,0.002778,0.001432,-0.007174,0.000806,-0.005672,0.000869,4e-06
2021-11-24,0.001135,0.005273,0.007628,-0.001807,-0.003136,0.010202,0.001747,5e-06
2021-11-25,0.007534,0.004315,0.000865,-0.000354,0.001306,0.005859,-0.000412,2e-06
2021-11-26,0.00192,0.001247,0.007968,-0.008296,-0.00098,-0.014152,-0.002984,4e-06
2021-11-29,-0.00334,0.004722,0.008613,0.010504,0.001831,0.017041,0.003957,4e-06
2021-11-30,-0.014803,-0.004688,-0.001453,-0.002729,0.000166,0.00502,0.001062,4e-06
2021-12-01,-0.009993,-0.004074,-0.002305,-0.003967,0.001756,0.016476,0.00047,3e-06
2021-12-02,-0.002373,0.007632,-0.004391,0.008967,0.001866,0.005812,-0.001481,3e-06
2021-12-03,0.011567,-0.003923,-0.001132,-0.00414,-0.00651,-0.00097,-0.008592,3e-06
2021-12-06,0.00214,-0.001878,0.003541,-0.002808,0.003992,0.00747,0.001789,4e-06
2021-12-07,-0.002864,-0.003979,9.3e-05,-0.000596,0.000228,-0.00739,0.006659,3e-06
2021-12-08,-0.014262,0.003334,-0.002428,0.011548,0.003921,0.00859,0.000412,4e-06
2021-12-09,0.007052,-0.001784,0.004624,0.004895,0.00164,0.002058,0.003393,4e-06
2021-12-10,-0.006091,-0.006158,-0.001639,-0.000664,0.004985,-0.003741,0.005973,4e-06
2021-12-13,0.016171,0.004206,-0.008182,-0.005025,0.002089,0.001474,-0.007669,3e-06
2021-12-14,0.010726,0.001933,-0.001545,0.00341,0.000688,0.001442,0.004476,2e-06
2021-12-15,-0.007758,0.002895,-0.00397,-0.003226,0.000981,-9.4e-05,-0.006958,5e-06
2021-12-16,0.021616,0.002242,-0.003076,-0.001309,0.000144,0.00157,-0.004067,5e-06
2021-12-17,-0.011017,0.013724,-0.000896,-0.00594,-0.007909,-0.001745,0.001354,4e-06
2021-12-20,-0.014809,-0.003623,-0.007104,-0.000863,0.004277,0.008999,0.006825,3e-06
2021-12-21,0.016171,0.00573,-0.002452,-0.001915,-0.004298,0.012181,-0.003805,4e-06
2021-12-22,0.03451,0.001849,0.011571,0.002639,0.008085,-0.013275,0.010062,4e-06
2021-12-23,0.006557,-0.000622,0.001201,-0.000267,0.006916,0.006386,-0.001796,4e-06
2021-12-24,0.003269,0.009014,-0.001641,-0.004487,-0.003403,0.002107,-0.001611,3e-06
2021-12-27,-0.040161,0.001656,0.014097,-0.001765,-0.001231,-0.003988,-0.003721,4e-06
2021-12-28,0.006841,-0.001225,0.000808,-0.00488,-0.001065,-0.009526,0.003028,5e-06
2021-12-29,-0.007553,-0.004193,-0.004626,0.003058,-0.004851,0.004428,-0.00412,4e-06
2021-12-30,-0.011159,-0.002357,-0.00394,0.001201,-0.000869,0.010774,0.002812,4e-06
2021-12-31,-0.015952,0.000249,-0.003495,-0.006785,-0.00032,0.000374,0.003975,4e-06
2022-01-03,0.008188,0.001849,-0.003367,-0.004323,0.00305,-0.00301,-0.00099,9e-06
2022-01-04,-0.002136,0.004234,0.007956,-0.000381,-0.001859,-0.005358,0.004033,1e-05
2022-01-05,0.014783,-0.001657,-0.006771,0.000616,0.002861,-0.00492,0.00186,1e-05
2022-01-06,-0.006092,-0.001729,0.007921,-0.001472,0.00133,-0.009061,0.003658,1e-05
2022-01-07,-0.012638,-0.008437,0.003859,0.008054,0.002949,-0.000857,0.005596,1.1e-05
2022-01-10,-0.002946,0.000813,0.003919,-0.002996,0.006682,-0.013076,0.009261,1.2e-05
2022-01-11,-0.005697,-0.006716,-0.003629,0.005086,0.002001,0.015333,-0.000389,1.2e-05
2022-01-12,0.048426,0.008221,-0.004091,-0.006167,-0.008466,0.004221,-0.002468,1.3e-05
2022-01-13,0.001307,0.004287,0.000295,-0.004706,0.004752,-0.005008,-0.001194,1.3e-05
2022-01-14,0.008591,0.004016,-7e-05,0.000478,-0.006505,0.006844,0.003742,1.4e-05
2022-01-17,0.004591,-0.004424,-0.01233,0.001751,-0.000719,0.011659,-0.004349,1.5e-05
2022-01-18,-0.012511,-0.007509,0.008575,-0.001088,-0.002185,-0.004306,0.004993,1.5e-05
2022-01-19,0.01671,0.000886,-0.005552,0.002148,-0.007137,0.010709,-0.002501,1.6e-05
2022-01-20,-0.000859,-0.005633,0.002864,0.000576,0.002958,-0.012041,0.010294,1.6e-05
2022-01-21,0.025537,-0.007314,0.001826,-0.005121,0.001765,-0.008627,0.004763,1.7e-05
2022-01-24,-0.011277,0.010269,0.002014,0.006403,-0.004328,0.011605,0.001867,1.8e-05
2022-01-25,-0.018456,0.002116,0.001278,-0.002017,0.002679,-0.00079,-0.010264,1.8e-05
2022-01-26,-0.006655,-0.006375,0.00043,0.001836,0.00392,-0.004765,0.005372,1.9e-05
2022-01-27,0.02806,-0.004525,-0.012774,-0.001293,-0.006163,0.011935,-0.003754,1.9e-05
2022-01-28,0.003151,-0.006046,0.005497,0.00755,0.005425,0.005027,0.010247,2e-05
2022-01-31,-0.016105,-0.001208,0.00287,-0.000555,0.005372,-0.005983,0.005965,2.1e-05
2022-02-01,-0.016066,-0.003108,0.007604,-6.6e-05,0.003815,-0.011476,0.010567,2.1e-05
2022-02-02,0.014872,-0.004435,0.002702,-0.002963,-0.004509,0.007913,-0.000107,2.2e-05
2022-02-03,-0.020882,-0.004288,-0.000481,0.001059,-0.001452,0.01035,0.002125,2.2e-05
2022-02-04,-0.001142,0.003212,-0.009094,-0.002026,-0.003023,0.002431,-0.010618,2.2e-05
2022-02-07,-0.011951,-0.000273,0.003215,0.00129,-0.004574,0.004302,-0.000266,2.4e-05
2022-02-08,0.009626,-0.004159,-0.006559,0.004911,-0.002038,-0.001925,0.003631,2.4e-05
2022-02-09,-0.014033,-0.008863,0.003099,-0.000335,-0.001488,-0.00114,0.000877,2.4e-05
2022-02-10,0.022497,0.004375,0.002187,-0.005107,0.001525,0.009981,0.002573,2.5e-05
2022-02-11,-0.020281,-0.004269,0.014519,-0.000215,0.001988,-0.017013,0.009115,2.5e-05
2022-02-14,-0.009426,-0.002486,0.001547,-0.011041,-0.001035,0.003424,-0.007534,2.7e-05
2022-02-15,-0.006431,-0.004161,0.008913,0.000367,-0.000963,-0.009333,-0.004932,2.7e-05
2022-02-16,0.003207,-0.000535,-0.000308,0.002311,-0.002966,0.007556,0.00292,2.7e-05
2022-02-17,-0.005311,0.001196,-0.001616,0.004993,-0.001658,0.000373,0.009237,2.8e-05
2022-02-18,-0.005579,0.012051,0.00103,-0.003101,-0.001495,-0.0155,0.000694,2.8e-05
2022-02-21,-0.015905,-0.002165,-0.001037,-0.001863,0.002148,-0.003375,-0.004298,2.9e-05
2022-02-22,-0.006626,0.000407,0.011341,0.005465,-0.004822,-0.002182,0.009019,3e-05
